stock_code,week_of,description_first,year_first,total_quantity,total_revenue_sum,count
84598,2010-11-08T00:00:00.000Z,Boys Alphabet Iron On Patches,2010,1728,305.28000000000003,2
84598,2010-11-15T00:00:00.000Z,Boys Alphabet Iron On Patches,2010,576,120.96,2
84598,2011-02-14T00:00:00.000Z,Boys Alphabet Iron On Patches,2011,288,60.48,1
84598,2011-03-28T00:00:00.000Z,Boys Alphabet Iron On Patches,2011,288,60.48,1
84637,2010-03-15T00:00:00.000Z,Kitchen Flower Pots Wall Plaque,2010,240,300.0,1
84660A,2011-08-22T00:00:00.000Z,White Stitched Wall Clock,2011,202,159.58,2
84670,2009-12-14T00:00:00.000Z,Japanese Crocheted Animal,2009,516,190.8,5
84670,2010-05-17T00:00:00.000Z,Japanese Crocheted Animal,2010,204,85.67999999999999,5
84670,2010-08-02T00:00:00.000Z,Japanese Crocheted Animal,2010,204,77.03999999999999,4
84670,2010-09-20T00:00:00.000Z,Japanese Crocheted Animal,2010,228,87.12,2
84670,2010-10-11T00:00:00.000Z,Japanese Crocheted Animal,2010,458,183.72,9
84670,2010-11-01T00:00:00.000Z,Japanese Crocheted Animal,2010,520,192.47999999999996,7
84676,2010-05-17T00:00:00.000Z,Bath Duck Watering Can,2010,235,413.77,8
84692,2009-11-30T00:00:00.000Z,Box Of 24 Cocktail Parasols,2009,301,126.42,7
84692,2009-12-07T00:00:00.000Z,Box Of 24 Cocktail Parasols,2009,332,139.44,10
84692,2009-12-14T00:00:00.000Z,Box Of 24 Cocktail Parasols,2009,413,158.45999999999998,9
84692,2010-03-15T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,509,173.78,7
84692,2010-03-22T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,209,87.78,12
84692,2010-04-19T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,256,95.02,8
84692,2010-05-10T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,209,87.78,10
84692,2010-05-24T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,543,188.05999999999997,15
84692,2010-06-07T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,602,212.84,13
84692,2010-06-14T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,252,105.84,7
84692,2010-07-05T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,210,78.2,7
84692,2010-08-09T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,632,225.44,11
84692,2010-08-30T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,229,76.18,3
84692,2010-09-27T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,205,86.10000000000001,11
84692,2010-10-18T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,464,187.38,10
84692,2010-11-22T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,282,113.44000000000001,14
84692,2010-12-13T00:00:00.000Z,Box Of 24 Cocktail Parasols,2010,206,84.02000000000001,5
84692,2011-01-03T00:00:00.000Z,Box Of 24 Cocktail Parasols,2011,202,78.84,7
84692,2011-04-25T00:00:00.000Z,Box Of 24 Cocktail Parasols,2011,458,152.35999999999999,6
84692,2011-05-16T00:00:00.000Z,Box Of 24 Cocktail Parasols,2011,214,89.88,10
84692,2011-07-18T00:00:00.000Z,Box Of 24 Cocktail Parasols,2011,237,99.54000000000002,11
84692,2011-09-12T00:00:00.000Z,Box Of 24 Cocktail Parasols,2011,273,114.66,14
84748,2010-09-06T00:00:00.000Z,Folk Felt Hanging Multicol Garland,2010,312,265.2,2
84754,2010-11-08T00:00:00.000Z,S 15 Silver Glass Baubles In Bag,2010,249,297.57,14
84755,2009-12-07T00:00:00.000Z,Colour Glass T Light Holder Hanging,2009,240,141.60000000000002,8
84755,2010-02-22T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,200,130.00000000000003,9
84755,2010-03-01T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,200,128.4,13
84755,2010-03-08T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,280,167.60000000000002,9
84755,2010-03-15T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,1656,932.4000000000001,17
84755,2010-03-22T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,832,483.1999999999999,20
84755,2010-03-29T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,384,233.60000000000002,14
84755,2010-04-05T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,880,499.99999999999994,10
84755,2010-04-12T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,368,224.79999999999998,11
84755,2010-04-19T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,464,285.59999999999997,18
84755,2010-04-26T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,968,585.9999999999999,25
84755,2010-05-03T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,568,333.19999999999993,16
84755,2010-05-10T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,1720,974.0000000000001,16
84755,2010-05-17T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,528,314.4,14
84755,2010-05-24T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,468,289.79999999999995,20
84755,2010-05-31T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,648,378.0,12
84755,2010-06-07T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,1740,995.0,23
84755,2010-06-14T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,816,485.5999999999999,19
84755,2010-06-21T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,532,331.4,18
84755,2010-06-28T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,480,297.6,15
84755,2010-07-05T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,616,357.19999999999993,14
84755,2010-07-12T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,442,272.90000000000003,14
84755,2010-07-19T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,304,197.60000000000005,17
84755,2010-07-26T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,553,345.05,22
84755,2010-08-02T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,688,403.9999999999999,16
84755,2010-08-09T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,456,282.0,11
84755,2010-08-16T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,552,329.99999999999994,14
84755,2010-08-23T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,328,198.8,9
84755,2010-08-30T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,424,246.80000000000004,6
84755,2010-09-06T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,336,189.60000000000002,4
84755,2010-09-27T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,272,162.39999999999998,8
84755,2010-10-04T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,280,164.4,7
84755,2010-11-29T00:00:00.000Z,Colour Glass T Light Holder Hanging,2010,272,176.8,11
84755,2011-01-03T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,200,115.60000000000002,5
84755,2011-01-17T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,216,126.00000000000001,5
84755,2011-02-07T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,204,118.2,5
84755,2011-02-21T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,289,173.45000000000002,11
84755,2011-03-07T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,464,272.8,11
84755,2011-03-21T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,264,157.20000000000002,10
84755,2011-04-04T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,224,145.6,13
84755,2011-04-11T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,632,382.0,22
84755,2011-04-18T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,560,349.59999999999997,23
84755,2011-04-25T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,294,186.3,11
84755,2011-05-02T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,768,455.9999999999999,23
84755,2011-05-09T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,704,428.7999999999999,24
84755,2011-05-16T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,550,343.1,18
84755,2011-05-23T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,656,397.5999999999999,22
84755,2011-05-30T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,464,287.2,15
84755,2011-06-06T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,432,266.4,14
84755,2011-06-13T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,616,371.6,18
84755,2011-06-27T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,356,217.0,14
84755,2011-07-04T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,472,278.0,13
84755,2011-07-11T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,312,188.4,11
84755,2011-07-18T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,448,291.2,19
84755,2011-07-25T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,304,183.20000000000002,10
84755,2011-08-01T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,224,145.60000000000002,11
84755,2011-08-08T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,456,267.6,13
84755,2011-08-15T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,200,130.00000000000003,11
84755,2011-08-22T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,464,272.8,10
84755,2011-08-29T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,264,157.20000000000002,6
84755,2011-09-05T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,264,157.20000000000002,6
84755,2011-09-12T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,376,208.40000000000003,2
84755,2011-09-19T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,224,131.2,4
84755,2011-10-03T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,288,177.52,9
84755,2011-11-07T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,292,177.76000000000002,9
84755,2011-11-21T00:00:00.000Z,Colour Glass T Light Holder Hanging,2011,332,265.11999999999995,6
84792,2010-02-22T00:00:00.000Z,Enchanted Bird Coathanger 5 Hook,2010,219,715.71,3
84800S,2010-05-31T00:00:00.000Z,Small White Pink Rose Art Flower,2010,216,90.72,3
84802B,2010-05-10T00:00:00.000Z,Purple Anemone Artificial Flower,2010,240,100.8,2
84809B,2010-05-31T00:00:00.000Z,Pink Chrysanthemums Art Flower,2010,216,183.6,2
84815,2010-05-24T00:00:00.000Z,Set Of 3 Danish Rose Planters,2010,809,610.25,2
84817,2010-12-13T00:00:00.000Z,Danish Rose Decorative Plate,2010,270,123.47999999999999,7
84819,2010-12-13T00:00:00.000Z,Danish Rose Round Sewing Box,2010,208,176.79999999999998,11
84819,2011-01-03T00:00:00.000Z,Danish Rose Round Sewing Box,2011,256,217.6,7
84821,2010-12-13T00:00:00.000Z,Danish Rose Deluxe Coaster,2010,288,60.48,6
84826,2010-12-13T00:00:00.000Z,Asstd Design 3d Paper Stickers,2010,243,52.95,6
84826,2011-01-03T00:00:00.000Z,Asstd Design 3d Paper Stickers,2011,240,50.4,3
84826,2011-11-21T00:00:00.000Z,Asstd Design 3d Paper Stickers,2011,12540,0.0,1
84832,2009-11-30T00:00:00.000Z,Zinc Willie Winkie Candle Stick,2009,203,172.55,13
84832,2010-11-08T00:00:00.000Z,Zinc Willie Winkie Candle Stick,2010,242,180.74,6
84836,2009-11-30T00:00:00.000Z,Zinc Metal Heart Decoration,2009,322,402.5,24
84836,2009-12-14T00:00:00.000Z,Zinc Metal Heart Decoration,2009,294,367.5,17
84836,2010-01-11T00:00:00.000Z,Zinc Metal Heart Decoration,2010,205,256.25,14
84836,2010-01-18T00:00:00.000Z,Zinc Metal Heart Decoration,2010,233,291.25,19
84836,2010-02-08T00:00:00.000Z,Zinc Metal Heart Decoration,2010,296,328.96000000000004,9
84836,2010-03-22T00:00:00.000Z,Zinc Metal Heart Decoration,2010,254,317.5,18
84836,2010-05-24T00:00:00.000Z,Zinc Metal Heart Decoration,2010,266,332.5,16
84836,2010-06-07T00:00:00.000Z,Zinc Metal Heart Decoration,2010,245,306.25,15
84836,2010-06-28T00:00:00.000Z,Zinc Metal Heart Decoration,2010,200,247.72,12
84836,2010-08-02T00:00:00.000Z,Zinc Metal Heart Decoration,2010,268,335.0,12
84836,2010-08-09T00:00:00.000Z,Zinc Metal Heart Decoration,2010,285,356.25,19
84836,2010-08-23T00:00:00.000Z,Zinc Metal Heart Decoration,2010,677,764.1700000000001,15
84836,2010-09-20T00:00:00.000Z,Zinc Metal Heart Decoration,2010,259,323.75,17
84836,2010-10-04T00:00:00.000Z,Zinc Metal Heart Decoration,2010,427,492.71000000000004,17
84836,2010-10-11T00:00:00.000Z,Zinc Metal Heart Decoration,2010,316,395.0,24
84836,2010-10-18T00:00:00.000Z,Zinc Metal Heart Decoration,2010,215,268.75,25
84836,2010-10-25T00:00:00.000Z,Zinc Metal Heart Decoration,2010,380,433.96000000000004,18
84836,2010-11-08T00:00:00.000Z,Zinc Metal Heart Decoration,2010,274,342.5,31
84836,2010-11-15T00:00:00.000Z,Zinc Metal Heart Decoration,2010,528,618.96,36
84836,2010-11-22T00:00:00.000Z,Zinc Metal Heart Decoration,2010,339,423.75,27
84836,2010-11-29T00:00:00.000Z,Zinc Metal Heart Decoration,2010,217,271.25,24
84836,2011-10-03T00:00:00.000Z,Zinc Metal Heart Decoration,2011,409,470.21000000000004,16
84836,2011-10-24T00:00:00.000Z,Zinc Metal Heart Decoration,2011,206,257.5,14
84836,2011-10-31T00:00:00.000Z,Zinc Metal Heart Decoration,2011,280,350.0,25
84836,2011-11-14T00:00:00.000Z,Zinc Metal Heart Decoration,2011,201,251.25,23
84839,2009-12-21T00:00:00.000Z,Sweetheart Key Cabinet,2009,200,676.0,1
84839,2010-10-11T00:00:00.000Z,Sweetheart Key Cabinet,2010,219,892.25,7
84842,2010-09-27T00:00:00.000Z,Hello Sailor Bathroom Set,2010,720,237.60000000000002,1
84847,2010-09-27T00:00:00.000Z,Floral Bathroom Set,2010,1118,375.78000000000003,2
84859B,2010-09-06T00:00:00.000Z,Blue Disco Handbag,2010,200,250.0,1
84879,2009-11-30T00:00:00.000Z,Assorted Colour Bird Ornament,2009,1957,3000.13,40
84879,2009-12-07T00:00:00.000Z,Assorted Colour Bird Ornament,2009,1186,1927.5399999999995,24
84879,2009-12-14T00:00:00.000Z,Assorted Colour Bird Ornament,2009,1302,2046.7799999999995,27
84879,2010-01-11T00:00:00.000Z,Assorted Colour Bird Ornament,2010,203,343.07,13
84879,2010-01-18T00:00:00.000Z,Assorted Colour Bird Ornament,2010,728,1115.1199999999997,14
84879,2010-02-01T00:00:00.000Z,Assorted Colour Bird Ornament,2010,218,368.41999999999996,13
84879,2010-02-08T00:00:00.000Z,Assorted Colour Bird Ornament,2010,504,774.96,12
84879,2010-02-15T00:00:00.000Z,Assorted Colour Bird Ornament,2010,587,915.23,18
84879,2010-02-22T00:00:00.000Z,Assorted Colour Bird Ornament,2010,270,456.3,16
84879,2010-03-01T00:00:00.000Z,Assorted Colour Bird Ornament,2010,527,850.3099999999998,23
84879,2010-03-08T00:00:00.000Z,Assorted Colour Bird Ornament,2010,661,1038.37,23
84879,2010-03-15T00:00:00.000Z,Assorted Colour Bird Ornament,2010,367,620.2299999999998,24
84879,2010-03-22T00:00:00.000Z,Assorted Colour Bird Ornament,2010,456,732.2399999999999,22
84879,2010-03-29T00:00:00.000Z,Assorted Colour Bird Ornament,2010,323,543.9499999999999,19
84879,2010-04-05T00:00:00.000Z,Assorted Colour Bird Ornament,2010,728,1153.52,15
84879,2010-04-12T00:00:00.000Z,Assorted Colour Bird Ornament,2010,453,727.1699999999998,23
84879,2010-04-19T00:00:00.000Z,Assorted Colour Bird Ornament,2010,440,741.6799999999998,18
84879,2010-04-26T00:00:00.000Z,Assorted Colour Bird Ornament,2010,895,1435.7499999999998,35
84879,2010-05-03T00:00:00.000Z,Assorted Colour Bird Ornament,2010,342,577.98,21
84879,2010-05-10T00:00:00.000Z,Assorted Colour Bird Ornament,2010,683,1115.8699999999997,24
84879,2010-05-17T00:00:00.000Z,Assorted Colour Bird Ornament,2010,275,464.7499999999999,21
84879,2010-05-24T00:00:00.000Z,Assorted Colour Bird Ornament,2010,536,867.4399999999999,25
84879,2010-05-31T00:00:00.000Z,Assorted Colour Bird Ornament,2010,309,522.2099999999999,22
84879,2010-06-07T00:00:00.000Z,Assorted Colour Bird Ornament,2010,248,419.11999999999995,14
84879,2010-06-14T00:00:00.000Z,Assorted Colour Bird Ornament,2010,401,639.2899999999998,17
84879,2010-06-21T00:00:00.000Z,Assorted Colour Bird Ornament,2010,228,385.31999999999994,16
84879,2010-06-28T00:00:00.000Z,Assorted Colour Bird Ornament,2010,500,793.1600000000001,18
84879,2010-07-05T00:00:00.000Z,Assorted Colour Bird Ornament,2010,570,913.3799999999999,17
84879,2010-07-12T00:00:00.000Z,Assorted Colour Bird Ornament,2010,360,569.9999999999999,16
84879,2010-07-19T00:00:00.000Z,Assorted Colour Bird Ornament,2010,1029,1654.5299999999997,28
84879,2010-07-26T00:00:00.000Z,Assorted Colour Bird Ornament,2010,461,779.0899999999999,20
84879,2010-08-02T00:00:00.000Z,Assorted Colour Bird Ornament,2010,640,1081.5999999999997,21
84879,2010-08-09T00:00:00.000Z,Assorted Colour Bird Ornament,2010,734,1104.1399999999999,16
84879,2010-08-16T00:00:00.000Z,Assorted Colour Bird Ornament,2010,656,1031.8399999999997,20
84879,2010-08-23T00:00:00.000Z,Assorted Colour Bird Ornament,2010,960,1484.1599999999996,20
84879,2010-08-30T00:00:00.000Z,Assorted Colour Bird Ornament,2010,907,1456.0299999999997,16
84879,2010-09-06T00:00:00.000Z,Assorted Colour Bird Ornament,2010,339,534.5099999999999,18
84879,2010-09-13T00:00:00.000Z,Assorted Colour Bird Ornament,2010,587,930.5899999999996,24
84879,2010-09-20T00:00:00.000Z,Assorted Colour Bird Ornament,2010,1482,2320.2599999999993,38
84879,2010-09-27T00:00:00.000Z,Assorted Colour Bird Ornament,2010,565,916.45,25
84879,2010-10-04T00:00:00.000Z,Assorted Colour Bird Ornament,2010,737,1233.3699999999997,26
84879,2010-10-11T00:00:00.000Z,Assorted Colour Bird Ornament,2010,1941,2973.0899999999992,43
84879,2010-10-18T00:00:00.000Z,Assorted Colour Bird Ornament,2010,1728,2584.3199999999997,27
84879,2010-10-25T00:00:00.000Z,Assorted Colour Bird Ornament,2010,927,1528.2299999999993,35
84879,2010-11-01T00:00:00.000Z,Assorted Colour Bird Ornament,2010,936,1505.0399999999995,41
84879,2010-11-08T00:00:00.000Z,Assorted Colour Bird Ornament,2010,5568,8452.48000000001,61
84879,2010-11-15T00:00:00.000Z,Assorted Colour Bird Ornament,2010,1364,2177.239999999999,63
84879,2010-11-22T00:00:00.000Z,Assorted Colour Bird Ornament,2010,819,1345.7099999999996,36
84879,2010-11-29T00:00:00.000Z,Assorted Colour Bird Ornament,2010,1104,1788.9599999999991,48
84879,2010-12-06T00:00:00.000Z,Assorted Colour Bird Ornament,2010,621,1011.0899999999999,32
84879,2010-12-13T00:00:00.000Z,Assorted Colour Bird Ornament,2010,574,920.1399999999999,25
84879,2011-01-03T00:00:00.000Z,Assorted Colour Bird Ornament,2011,472,797.68,16
84879,2011-01-10T00:00:00.000Z,Assorted Colour Bird Ornament,2011,362,573.3799999999999,19
84879,2011-01-24T00:00:00.000Z,Assorted Colour Bird Ornament,2011,328,515.92,14
84879,2011-01-31T00:00:00.000Z,Assorted Colour Bird Ornament,2011,705,1076.25,22
84879,2011-02-14T00:00:00.000Z,Assorted Colour Bird Ornament,2011,564,914.76,26
84879,2011-02-21T00:00:00.000Z,Assorted Colour Bird Ornament,2011,296,500.23999999999995,15
84879,2011-03-07T00:00:00.000Z,Assorted Colour Bird Ornament,2011,594,927.0599999999998,22
84879,2011-03-14T00:00:00.000Z,Assorted Colour Bird Ornament,2011,960,1507.1999999999998,23
84879,2011-03-21T00:00:00.000Z,Assorted Colour Bird Ornament,2011,335,566.1499999999999,28
84879,2011-03-28T00:00:00.000Z,Assorted Colour Bird Ornament,2011,281,474.88999999999993,19
84879,2011-04-04T00:00:00.000Z,Assorted Colour Bird Ornament,2011,713,1128.1699999999998,27
84879,2011-04-11T00:00:00.000Z,Assorted Colour Bird Ornament,2011,815,1377.3499999999995,39
84879,2011-04-18T00:00:00.000Z,Assorted Colour Bird Ornament,2011,372,590.28,16
84879,2011-04-25T00:00:00.000Z,Assorted Colour Bird Ornament,2011,228,385.32,15
84879,2011-05-02T00:00:00.000Z,Assorted Colour Bird Ornament,2011,514,868.66,31
84879,2011-05-09T00:00:00.000Z,Assorted Colour Bird Ornament,2011,897,1439.1299999999997,37
84879,2011-05-16T00:00:00.000Z,Assorted Colour Bird Ornament,2011,523,883.8699999999995,29
84879,2011-05-23T00:00:00.000Z,Assorted Colour Bird Ornament,2011,381,643.8899999999999,26
84879,2011-05-30T00:00:00.000Z,Assorted Colour Bird Ornament,2011,312,527.28,20
84879,2011-06-06T00:00:00.000Z,Assorted Colour Bird Ornament,2011,292,493.4799999999999,20
84879,2011-06-13T00:00:00.000Z,Assorted Colour Bird Ornament,2011,262,442.78,17
84879,2011-06-20T00:00:00.000Z,Assorted Colour Bird Ornament,2011,262,442.78000000000003,16
84879,2011-06-27T00:00:00.000Z,Assorted Colour Bird Ornament,2011,260,439.3999999999999,13
84879,2011-07-04T00:00:00.000Z,Assorted Colour Bird Ornament,2011,436,736.8400000000001,21
84879,2011-07-11T00:00:00.000Z,Assorted Colour Bird Ornament,2011,362,611.7799999999997,21
84879,2011-07-18T00:00:00.000Z,Assorted Colour Bird Ornament,2011,511,863.5899999999997,24
84879,2011-07-25T00:00:00.000Z,Assorted Colour Bird Ornament,2011,344,581.3599999999999,23
84879,2011-08-01T00:00:00.000Z,Assorted Colour Bird Ornament,2011,3728,5493.920000000003,28
84879,2011-08-08T00:00:00.000Z,Assorted Colour Bird Ornament,2011,1251,1881.8699999999992,20
84879,2011-08-15T00:00:00.000Z,Assorted Colour Bird Ornament,2011,548,887.7199999999999,25
84879,2011-08-22T00:00:00.000Z,Assorted Colour Bird Ornament,2011,810,1253.6999999999998,25
84879,2011-09-05T00:00:00.000Z,Assorted Colour Bird Ornament,2011,376,635.4399999999999,23
84879,2011-09-12T00:00:00.000Z,Assorted Colour Bird Ornament,2011,732,1160.2799999999995,27
84879,2011-09-19T00:00:00.000Z,Assorted Colour Bird Ornament,2011,629,1024.61,32
84879,2011-09-26T00:00:00.000Z,Assorted Colour Bird Ornament,2011,783,1246.4699999999996,37
84879,2011-10-03T00:00:00.000Z,Assorted Colour Bird Ornament,2011,573,968.3699999999999,37
84879,2011-10-10T00:00:00.000Z,Assorted Colour Bird Ornament,2011,412,696.2799999999999,26
84879,2011-10-17T00:00:00.000Z,Assorted Colour Bird Ornament,2011,732,1160.2799999999997,28
84879,2011-10-24T00:00:00.000Z,Assorted Colour Bird Ornament,2011,657,1071.9299999999996,37
84879,2011-10-31T00:00:00.000Z,Assorted Colour Bird Ornament,2011,904,1489.3599999999994,45
84879,2011-11-07T00:00:00.000Z,Assorted Colour Bird Ornament,2011,1716,2612.0399999999995,36
84879,2011-11-14T00:00:00.000Z,Assorted Colour Bird Ornament,2011,1086,1758.5399999999993,56
84879,2011-11-21T00:00:00.000Z,Assorted Colour Bird Ornament,2011,930,1494.9,41
84879,2011-11-28T00:00:00.000Z,Assorted Colour Bird Ornament,2011,921,1479.6899999999996,38
84879,2011-12-05T00:00:00.000Z,Assorted Colour Bird Ornament,2011,624,977.76,23
84880,2010-07-12T00:00:00.000Z,White Wire Egg Holder,2010,216,1073.2,4
84884A,2010-10-11T00:00:00.000Z,Ant White Wire Heart Spiral,2010,304,711.8,3
84910A,2010-03-22T00:00:00.000Z,Pink Paisley Cushion Cover,2010,308,542.6,3
84912A,2009-11-30T00:00:00.000Z,Pink Rose Washbag,2009,600,1200.0,1
84912B,2009-11-30T00:00:00.000Z,Green Rose Washbag,2009,605,1218.75,3
84922,2009-11-30T00:00:00.000Z,Pink Butterfly Washbag,2009,300,600.0,1
84924D,2010-09-27T00:00:00.000Z,La Palmiera Metal Sign Calendar,2010,372,93.0,1
84924F,2010-09-27T00:00:00.000Z,Psychedelic Metal Sign Calendar,2010,480,120.0,1
84925D,2010-01-11T00:00:00.000Z,La Palmiera Wall Thermometer,2010,271,460.7,1
84925F,2010-01-11T00:00:00.000Z,Psychedelic Wall Thermometer,2010,200,340.0,1
84925F,2010-05-31T00:00:00.000Z,Psychedelic Wall Thermometer,2010,240,204.0,1
84926E,2011-08-01T00:00:00.000Z,Flowers Tile Coaster,2011,204,59.15999999999999,4
84927D,2010-09-27T00:00:00.000Z,La Palmiera Tile Hook,2010,432,34.56,1
84929,2011-07-04T00:00:00.000Z,Asstd Fruit Flowers Fridge Magnets,2011,540,111.24000000000001,7
84929,2011-08-01T00:00:00.000Z,Asstd Fruit Flowers Fridge Magnets,2011,312,59.28,2
84937,2010-02-01T00:00:00.000Z,Kashmir Folkart Tumblers,2010,490,840.4,4
84937,2010-04-12T00:00:00.000Z,Kashmir Folkart Tumblers,2010,667,1196.5199999999998,6
84945,2010-03-22T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,577,415.57000000000005,3
84945,2010-03-29T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,456,337.68,4
84945,2010-04-12T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,269,203.69,5
84945,2010-04-19T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,822,623.82,10
84945,2010-05-31T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,267,201.99,5
84945,2010-06-07T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,600,460.08,13
84945,2010-06-14T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,288,219.84,7
84945,2010-07-05T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,240,179.04,5
84945,2010-07-12T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,222,163.74,3
84945,2010-07-26T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,240,204.0,6
84945,2010-08-02T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,267,201.99,6
84945,2010-09-13T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,318,245.33999999999997,5
84945,2010-09-20T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,312,265.2,6
84945,2010-09-27T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,420,332.0399999999999,12
84945,2010-10-11T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,564,429.48,9
84945,2010-10-18T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,228,193.79999999999998,14
84945,2010-10-25T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,372,291.24,10
84945,2010-11-08T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,864,684.48,17
84945,2010-11-15T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,276,231.47999999999996,14
84945,2010-11-22T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,576,464.6399999999999,18
84945,2010-11-29T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,600,460.08000000000004,8
84945,2010-12-06T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,792,598.3199999999998,12
84945,2010-12-13T00:00:00.000Z,Multi Colour Silver T Light Holder,2010,324,275.40000000000003,10
84945,2011-01-03T00:00:00.000Z,Multi Colour Silver T Light Holder,2011,252,189.24,3
